missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,ordinal_col,text_col
,18.0,0.5571393832400109,83,2.9031569126274355,cat,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
96.0,76.0,1.8303931049639273,-3,1.2252951958977332,cat,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
40.0,80.0,1.4842469035723842,32,2.820573767835902,dog,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
50.0,70.0,0.5345124158955579,-85,1.1537804352527772,mouse,good,"
In a hole in the ground there lived a hobbit."
,25.0,3.359431378122333,11,0.24518532349081545,dog,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
62.0,36.0,0.30952792391860945,87,0.29871587185053,mouse,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,2.0,2.294705709693725,91,0.4133395867374746,elephant,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
10.0,52.0,1.1156932744883379,-23,1.2014951639128348,cat,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
12.0,99.0,0.978656862964391,-38,1.0646449073053261,cat,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
35.0,86.0,2.410025977599198,-7,3.6132978807914244,dog,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
91.0,63.0,1.0571284086925903,-49,0.7259700336679543,mouse,very good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
90.0,7.0,3.5044232654034118,16,3.6724951097961616,cat,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
81.0,41.0,1.1216802238266803,92,1297.8971549817259,cat,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
60.0,82.0,2.28209538280886,8,1.2338036114309074,dog,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
51.0,37.0,0.48394921792668033,-49,1.392872700500113,dog,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
19.0,62.0,2.0734215631490356,-94,1.1241142223964895,elephant,normal,"
In a hole in the ground there lived a hobbit."
41.0,86.0,0.14071947208043062,62,0.9032316929179631,mouse,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
73.0,25.0,0.3124813136727678,-52,1.3043136164518805,cat,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
9.0,94.0,1.2966361972366924,-14,0.28696395212801,mouse,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
81.0,28.0,1.6985794575603985,50,0.6449782290237339,dog,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
26.0,4.0,3.2988940797784267,-94,0.48283336318678044,elephant,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
54.0,62.0,8.526911285261127,39,0.40642501091774436,mouse,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
64.0,3.0,0.6546171859286437,95,0.7301100107619594,elephant,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
59.0,81.0,0.1571870430326454,4,0.29634455054764036,mouse,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
23.0,84.0,0.5460840259778172,-62,0.5132681220809672,dog,very good,"
In a hole in the ground there lived a hobbit."
9.0,29.0,0.852659335160812,-69,1.8713729453775716,mouse,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
90.0,89.0,0.6376458302238471,86,1.0353891306933116,elephant,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
65.0,86.0,0.39273814281962977,-30,0.7104800980780474,cat,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
42.0,96.0,0.3858036667169362,19,0.47345556713074044,cat,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
84.0,87.0,2.187629261455731,17,0.12371934903010672,dog,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
84.0,84.0,0.6285101970939561,-32,2.6400652911164575,mouse,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
85.0,49.0,3.382306597069284,-62,3.4475130747261384,cat,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
96.0,20.0,1.6549048723233915,-58,0.3890330030215598,elephant,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
76.0,98.0,0.2924144859792299,11,6.5884684363719055,mouse,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,67.0,0.9851988497383496,-98,1.9719432735842592,elephant,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
67.0,17.0,0.9057268110518892,-13,0.9903306667163542,mouse,very good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
